timestamp,machine_id,node,vibX,vibY,vibZ,courant,rpm,pression,label,label_source
2026-04-16T10:34:33.961000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:34.468000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.05,0.13,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:34:34.958000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:35.468000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:35.979000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:36.481000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:36.982000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:37.478000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:34:37.982000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:38.492000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:38.986000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.13,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:34:39.497000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:39.992000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:40.501000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:34:41.004000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:41.510000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:42.017000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:34:42.524000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:43.010000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:43.517000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:44.015000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:44.525000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:45.023000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:34:45.523000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:46.031000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:34:46.540000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:47.047000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:47.537000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:48.043000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:34:48.544000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:49.163000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:49.540000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:50.056000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:50.567000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:51.053000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:51.571000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:52.073000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:52.571000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:53.067000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:34:53.568000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:54.088000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:54.576000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:55.101000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:55.592000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:56.092000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:34:56.594000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:57.097000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:57.601000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:58.110000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:58.621000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:59.117000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:34:59.621000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:00.132000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:00.615000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:01.121000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:01.634000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:02.182000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:02.642000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:03.141000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:03.628000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:04.151000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:04.748000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:05.154000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:05.661000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:06.161000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:07.977000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:07.999000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:07.999000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:08.172000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:08.676000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:09.178000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:09.681000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:10.175000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:10.691000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:11.183000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:11.700000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:12.203000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:12.704000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:13.193000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:13.706000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:14.212000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:14.713000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:15.212000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:15.722000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:16.225000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:16.727000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:17.227000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:17.733000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:18.233000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:18.741000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:19.236000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:19.738000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:20.404000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:20.747000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:21.243000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:21.747000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:22.252000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:22.742000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:23.262000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:23.761000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:24.272000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:24.770000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:25.276000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:25.780000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:26.276000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:26.782000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.06,0.13,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:27.276000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:27.793000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:28.288000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.11,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:28.812000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.05,0.13,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:29.301000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:29.802000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:30.315000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:30.888000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:31.326000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:31.826000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:32.323000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:32.812000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.02,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:33.323000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:33.818000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:34.323000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:34.822000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:35.341000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:35.983000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:36.347000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:36.858000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.02,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:37.348000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:37.844000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:38.343000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:38.860000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:39.361000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:39.931000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:40.352000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:40.867000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:41.373000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.13,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:41.872000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:42.388000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:42.862000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:43.383000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:43.887000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:44.392000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:44.897000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:45.406000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:45.897000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:46.403000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:46.898000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:35:47.408000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:47.914000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:48.417000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:48.984000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:49.738000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:49.923000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:50.422000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:50.934000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:51.532000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:51.934000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:52.444000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:52.947000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:53.438000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:53.952000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:54.443000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:54.958000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:55.464000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:55.958000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:56.462000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:56.959000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:57.474000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:57.960000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:35:58.474000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:58.979000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:59.483000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:35:59.987000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:00.484000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:00.987000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:01.495000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.11,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:01.999000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:36:02.499000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:02.999000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.02,0.12,0.9,0.0,0.0,,normal,threshold
2026-04-16T10:36:03.505000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:04.006000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:04.507000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:05.016000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:36:05.517000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.13,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:06.022000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:06.521000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.11,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:07.197000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:07.522000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:08.033000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:36:08.527000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.87,0.0,0.0,,normal,threshold
2026-04-16T10:36:09.053000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:09.544000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.88,0.0,0.0,,normal,threshold
2026-04-16T10:36:10.036000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:10.548000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.87,0.0,0.0,,normal,threshold
2026-04-16T10:36:11.047000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.03,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:11.547000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
2026-04-16T10:36:12.055000+00:00,ESP32-NODE-01,ESP32-NODE-01,-0.04,0.12,0.89,0.0,0.0,,normal,threshold
